date,expiry date,strike,maturity (years),rate,underlying,call option price,implied vol
12-Jun-2026,19-Jun-2026,102.604,0.0191781,3.0111,93.2761,3.07571e-05,0.176944
12-Jun-2026,19-Jun-2026,107.268,0.0191781,3.0111,93.2761,4.06881e-10,0.168006
12-Jun-2026,19-Jun-2026,111.931,0.0191781,3.0111,93.2761,4.91288e-16,0.166633
12-Jun-2026,26-Jun-2026,74.6209,0.0383562,3.0111,93.2761,18.7783,0.512302
12-Jun-2026,26-Jun-2026,79.2847,0.0383562,3.0111,93.2761,14.1227,0.393061
12-Jun-2026,26-Jun-2026,83.9485,0.0383562,3.0111,93.2761,9.48164,0.288275
12-Jun-2026,26-Jun-2026,88.6123,0.0383562,3.0111,93.2761,5.02149,0.232349
12-Jun-2026,26-Jun-2026,93.2761,0.0383562,3.0111,93.2761,1.55968,0.206674
12-Jun-2026,26-Jun-2026,97.9399,0.0383562,3.0111,93.2761,0.159109,0.187025
12-Jun-2026,26-Jun-2026,102.604,0.0383562,3.0111,93.2761,0.00245976,0.171419
12-Jun-2026,26-Jun-2026,107.268,0.0383562,3.0111,93.2761,4.43903e-06,0.162496
12-Jun-2026,26-Jun-2026,111.931,0.0383562,3.0111,93.2761,1.66882e-09,0.159337
12-Jun-2026,03-Jul-2026,74.6209,0.0575342,3.0111,93.2761,18.8463,0.451174
12-Jun-2026,03-Jul-2026,79.2847,0.0575342,3.0111,93.2761,14.201,0.352939
12-Jun-2026,03-Jul-2026,83.9485,0.0575342,3.0111,93.2761,9.60895,0.278427
12-Jun-2026,03-Jul-2026,88.6123,0.0575342,3.0111,93.2761,5.31205,0.238206
12-Jun-2026,03-Jul-2026,93.2761,0.0575342,3.0111,93.2761,1.98803,0.213773
12-Jun-2026,03-Jul-2026,97.9399,0.0575342,3.0111,93.2761,0.361432,0.193842
12-Jun-2026,03-Jul-2026,102.604,0.0575342,3.0111,93.2761,0.020711,0.177806
12-Jun-2026,03-Jul-2026,107.268,0.0575342,3.0111,93.2761,0.000322081,0.168217
12-Jun-2026,03-Jul-2026,111.931,0.0575342,3.0111,93.2761,1.90013e-06,0.164447
12-Jun-2026,10-Jul-2026,74.6209,0.0767123,3.0111,93.2761,18.9036,0.404222
12-Jun-2026,10-Jul-2026,79.2847,0.0767123,3.0111,93.2761,14.274,0.323706
12-Jun-2026,10-Jul-2026,83.9485,0.0767123,3.0111,93.2761,9.73534,0.267741
12-Jun-2026,10-Jul-2026,88.6123,0.0767123,3.0111,93.2761,5.55124,0.235241
12-Jun-2026,10-Jul-2026,93.2761,0.0767123,3.0111,93.2761,2.29748,0.212587
12-Jun-2026,10-Jul-2026,97.9399,0.0767123,3.0111,93.2761,0.544077,0.193331
12-Jun-2026,10-Jul-2026,102.604,0.0767123,3.0111,93.2761,0.0543965,0.177583
12-Jun-2026,10-Jul-2026,107.268,0.0767123,3.0111,93.2761,0.00206294,0.167823
12-Jun-2026,10-Jul-2026,111.931,0.0767123,3.0111,93.2761,3.77082e-05,0.163702
12-Jun-2026,17-Jul-2026,74.6209,0.0958904,3.0111,93.2761,18.9639,0.374353
12-Jun-2026,17-Jul-2026,79.2847,0.0958904,3.0111,93.2761,14.3564,0.307496
12-Jun-2026,17-Jul-2026,83.9485,0.0958904,3.0111,93.2761,9.87548,0.262593
12-Jun-2026,17-Jul-2026,88.6123,0.0958904,3.0111,93.2761,5.78691,0.2342
12-Jun-2026,17-Jul-2026,93.2761,0.0958904,3.0111,93.2761,2.58372,0.212693
12-Jun-2026,17-Jul-2026,97.9399,0.0958904,3.0111,93.2761,0.733325,0.193955
12-Jun-2026,17-Jul-2026,102.604,0.0958904,3.0111,93.2761,0.105403,0.17842
12-Jun-2026,17-Jul-2026,107.268,0.0958904,3.0111,93.2761,0.00706822,0.168466
12-Jun-2026,17-Jul-2026,111.931,0.0958904,3.0111,93.2761,0.000264996,0.163988
12-Jun-2026,30-Jun-2026,74.6209,0.0493151,3.0111,93.2761,18.8152,0.470911
12-Jun-2026,30-Jun-2026,79.2847,0.0493151,3.0111,93.2761,14.1642,0.364598
12-Jun-2026,30-Jun-2026,83.9485,0.0493151,3.0111,93.2761,9.54678,0.279153
12-Jun-2026,30-Jun-2026,88.6123,0.0493151,3.0111,93.2761,5.17889,0.234407
12-Jun-2026,30-Jun-2026,93.2761,0.0493151,3.0111,93.2761,1.80203,0.209762
12-Jun-2026,30-Jun-2026,97.9399,0.0493151,3.0111,93.2761,0.265328,0.190047
12-Jun-2026,30-Jun-2026,102.604,0.0493151,3.0111,93.2761,0.00955608,0.174266
12-Jun-2026,30-Jun-2026,107.268,0.0493151,3.0111,93.2761,6.97729e-05,0.165015
12-Jun-2026,30-Jun-2026,111.931,0.0493151,3.0111,93.2761,1.56993e-07,0.161539
12-Jun-2026,31-Jul-2026,74.6209,0.134247,3.0111,93.2761,19.1132,0.34739
12-Jun-2026,31-Jul-2026,79.2847,0.134247,3.0111,93.2761,14.5704,0.298101
12-Jun-2026,31-Jul-2026,83.9485,0.134247,3.0111,93.2761,10.2165,0.263932
12-Jun-2026,31-Jul-2026,88.6123,0.134247,3.0111,93.2761,6.29403,0.239135
12-Jun-2026,31-Jul-2026,93.2761,0.134247,3.0111,93.2761,3.16615,0.218642
12-Jun-2026,31-Jul-2026,97.9399,0.134247,3.0111,93.2761,1.16253,0.200366
12-Jun-2026,31-Jul-2026,102.604,0.134247,3.0111,93.2761,0.272007,0.184894
12-Jun-2026,31-Jul-2026,107.268,0.134247,3.0111,93.2761,0.038467,0.174317
12-Jun-2026,31-Jul-2026,111.931,0.134247,3.0111,93.2761,0.00366188,0.168953
12-Jun-2026,31-Aug-2026,74.6209,0.219178,3.0111,93.2761,19.51,0.325446
12-Jun-2026,31-Aug-2026,79.2847,0.219178,3.0111,93.2761,15.1298,0.293201
12-Jun-2026,31-Aug-2026,83.9485,0.219178,3.0111,93.2761,11.0058,0.268025
12-Jun-2026,31-Aug-2026,88.6123,0.219178,3.0111,93.2761,7.31625,0.247055
12-Jun-2026,31-Aug-2026,93.2761,0.219178,3.0111,93.2761,4.27869,0.228419
12-Jun-2026,31-Aug-2026,97.9399,0.219178,3.0111,93.2761,2.08726,0.211405
12-Jun-2026,31-Aug-2026,102.604,0.219178,3.0111,93.2761,0.799363,0.196531
12-Jun-2026,31-Aug-2026,107.268,0.219178,3.0111,93.2761,0.233424,0.185241
12-Jun-2026,31-Aug-2026,111.931,0.219178,3.0111,93.2761,0.0542057,0.178313
12-Jun-2026,30-Sep-2026,74.6209,0.30137,3.0111,93.2761,19.9755,0.321836
12-Jun-2026,30-Sep-2026,79.2847,0.30137,3.0111,93.2761,15.7454,0.295945
12-Jun-2026,30-Sep-2026,83.9485,0.30137,3.0111,93.2761,11.7928,0.274266
12-Jun-2026,30-Sep-2026,88.6123,0.30137,3.0111,93.2761,8.25075,0.255244
12-Jun-2026,30-Sep-2026,93.2761,0.30137,3.0111,93.2761,5.26788,0.237921
12-Jun-2026,30-Sep-2026,97.9399,0.30137,3.0111,93.2761,2.97698,0.221969
12-Jun-2026,30-Sep-2026,102.604,0.30137,3.0111,93.2761,1.44018,0.207754
12-Jun-2026,30-Sep-2026,107.268,0.30137,3.0111,93.2761,0.585166,0.196231
12-Jun-2026,30-Sep-2026,111.931,0.30137,3.0111,93.2761,0.203085,0.188199
12-Jun-2026,30-Oct-2026,74.6209,0.383562,3.0111,93.2761,20.5279,0.326473
12-Jun-2026,30-Oct-2026,79.2847,0.383562,3.0111,93.2761,16.4389,0.303709
12-Jun-2026,30-Oct-2026,83.9485,0.383562,3.0111,93.2761,12.631,0.283894
12-Jun-2026,30-Oct-2026,88.6123,0.383562,3.0111,93.2761,9.20484,0.26608
12-Jun-2026,30-Oct-2026,93.2761,0.383562,3.0111,93.2761,6.26725,0.249696
12-Jun-2026,30-Oct-2026,97.9399,0.383562,3.0111,93.2761,3.9133,0.234558
12-Jun-2026,30-Oct-2026,102.604,0.383562,3.0111,93.2761,2.19732,0.220899
12-Jun-2026,30-Oct-2026,107.268,0.383562,3.0111,93.2761,1.09548,0.209328
12-Jun-2026,30-Oct-2026,111.931,0.383562,3.0111,93.2761,0.487576,0.200488
12-Jun-2026,30-Nov-2026,74.6209,0.468493,3.0111,93.2761,21.1009,0.329311
12-Jun-2026,30-Nov-2026,79.2847,0.468493,3.0111,93.2761,17.1319,0.30881
12-Jun-2026,30-Nov-2026,83.9485,0.468493,3.0111,93.2761,13.4398,0.290556
12-Jun-2026,30-Nov-2026,88.6123,0.468493,3.0111,93.2761,10.1035,0.273917
12-Jun-2026,30-Nov-2026,93.2761,0.468493,3.0111,93.2761,7.20391,0.25852
12-Jun-2026,30-Nov-2026,97.9399,0.468493,3.0111,93.2761,4.81282,0.24425
12-Jun-2026,30-Nov-2026,102.604,0.468493,3.0111,93.2761,2.9753,0.231257
12-Jun-2026,30-Nov-2026,107.268,0.468493,3.0111,93.2761,1.68714,0.219935
12-Jun-2026,30-Nov-2026,111.931,0.468493,3.0111,93.2761,0.878412,0.210759
12-Jun-2026,31-Dec-2026,74.6209,0.553425,3.0111,93.2761,21.6801,0.332099
12-Jun-2026,31-Dec-2026,79.2847,0.553425,3.0111,93.2761,17.8147,0.313266
12-Jun-2026,31-Dec-2026,83.9485,0.553425,3.0111,93.2761,14.2188,0.29626
12-Jun-2026,31-Dec-2026,88.6123,0.553425,3.0111,93.2761,10.9562,0.280631
12-Jun-2026,31-Dec-2026,93.2761,0.553425,3.0111,93.2761,8.09047,0.266114
12-Jun-2026,31-Dec-2026,97.9399,0.553425,3.0111,93.2761,5.67758,0.252625
12-Jun-2026,31-Dec-2026,102.604,0.553425,3.0111,93.2761,3.75458,0.240262
12-Jun-2026,31-Dec-2026,107.268,0.553425,3.0111,93.2761,2.32522,0.229286
12-Jun-2026,31-Dec-2026,111.931,0.553425,3.0111,93.2761,1.34773,0.220036
12-Jun-2026,29-Jan-2027,74.6209,0.632877,3.0111,93.2761,22.271,0.337477
12-Jun-2026,29-Jan-2027,79.2847,0.632877,3.0111,93.2761,18.4982,0.319751
12-Jun-2026,29-Jan-2027,83.9485,0.632877,3.0111,93.2761,14.9865,0.303609
12-Jun-2026,29-Jan-2027,88.6123,0.632877,3.0111,93.2761,11.7881,0.288706
12-Jun-2026,29-Jan-2027,93.2761,0.632877,3.0111,93.2761,8.95406,0.274838
12-Jun-2026,29-Jan-2027,97.9399,0.632877,3.0111,93.2761,6.52893,0.261934
12-Jun-2026,29-Jan-2027,102.604,0.632877,3.0111,93.2761,4.54305,0.250053
12-Jun-2026,29-Jan-2027,107.268,0.632877,3.0111,93.2761,3.0032,0.239367
12-Jun-2026,29-Jan-2027,111.931,0.632877,3.0111,93.2761,1.88394,0.230115
12-Jun-2026,26-Feb-2027,74.6209,0.709589,3.0111,93.2761,22.8269,0.341449
12-Jun-2026,26-Feb-2027,79.2847,0.709589,3.0111,93.2761,19.1323,0.324662
12-Jun-2026,26-Feb-2027,83.9485,0.709589,3.0111,93.2761,15.6906,0.309287
12-Jun-2026,26-Feb-2027,88.6123,0.709589,3.0111,93.2761,12.5457,0.295047
12-Jun-2026,26-Feb-2027,93.2761,0.709589,3.0111,93.2761,9.73979,0.281775
12-Jun-2026,26-Feb-2027,97.9399,0.709589,3.0111,93.2761,7.30934,0.269409
12-Jun-2026,26-Feb-2027,102.604,0.709589,3.0111,93.2761,5.27959,0.257981
12-Jun-2026,26-Feb-2027,107.268,0.709589,3.0111,93.2761,3.65809,0.24761
12-Jun-2026,26-Feb-2027,111.931,0.709589,3.0111,93.2761,2.42845,0.238468
12-Jun-2026,31-Mar-2027,74.6209,0.8,3.0111,93.2761,23.4841,0.346093
12-Jun-2026,31-Mar-2027,79.2847,0.8,3.0111,93.2761,19.8734,0.330242
12-Jun-2026,31-Mar-2027,83.9485,0.8,3.0111,93.2761,16.5059,0.315654
12-Jun-2026,31-Mar-2027,88.6123,0.8,3.0111,93.2761,13.4181,0.302106
12-Jun-2026,31-Mar-2027,93.2761,0.8,3.0111,93.2761,10.6439,0.289462
12-Jun-2026,31-Mar-2027,97.9399,0.8,3.0111,93.2761,8.21261,0.277663
12-Jun-2026,31-Mar-2027,102.604,0.8,3.0111,93.2761,6.14457,0.266722
12-Jun-2026,31-Mar-2027,107.268,0.8,3.0111,93.2761,4.4471,0.256713
12-Jun-2026,31-Mar-2027,111.931,0.8,3.0111,93.2761,3.11013,0.247752
12-Jun-2026,30-Apr-2027,74.6209,0.882192,3.0111,93.2761,24.0727,0.349874
12-Jun-2026,30-Apr-2027,79.2847,0.882192,3.0111,93.2761,20.5308,0.334765
12-Jun-2026,30-Apr-2027,83.9485,0.882192,3.0111,93.2761,17.2239,0.320816
12-Jun-2026,30-Apr-2027,88.6123,0.882192,3.0111,93.2761,14.1828,0.307837
12-Jun-2026,30-Apr-2027,93.2761,0.882192,3.0111,93.2761,11.436,0.295711
12-Jun-2026,30-Apr-2027,97.9399,0.882192,3.0111,93.2761,9.00763,0.284381
12-Jun-2026,30-Apr-2027,102.604,0.882192,3.0111,93.2761,6.91455,0.273849
12-Jun-2026,30-Apr-2027,107.268,0.882192,3.0111,93.2761,5.1634,0.26416
12-Jun-2026,30-Apr-2027,111.931,0.882192,3.0111,93.2761,3.74745,0.255397
15-Jun-2026,19-Jun-2026,74.4507,0.0109589,3.01994,93.0633,18.6373,0.27813
15-Jun-2026,19-Jun-2026,79.1038,0.0109589,3.01994,93.0633,13.9857,0.216711
15-Jun-2026,19-Jun-2026,83.757,0.0109589,3.01994,93.0633,9.33405,0.202601
15-Jun-2026,19-Jun-2026,88.4102,0.0109589,3.01994,93.0633,4.68487,0.188134
15-Jun-2026,19-Jun-2026,93.0633,0.0109589,3.01994,93.0633,0.68844,0.173171
15-Jun-2026,19-Jun-2026,97.7165,0.0109589,3.01994,93.0633,0.000786691,0.158293
15-Jun-2026,19-Jun-2026,102.37,0.0109589,3.01994,93.0633,5.40801e-11,0.145694
15-Jun-2026,19-Jun-2026,107.023,0.0109589,3.01994,93.0633,1.55845e-15,0.172997
15-Jun-2026,19-Jun-2026,111.676,0.0109589,3.01994,93.0633,1.57936e-15,0.224812
15-Jun-2026,26-Jun-2026,74.4507,0.030137,3.01994,93.0633,18.705,0.548029
15-Jun-2026,26-Jun-2026,79.1038,0.030137,3.01994,93.0633,14.0577,0.418156
15-Jun-2026,26-Jun-2026,83.757,0.030137,3.01994,93.0633,9.416,0.297995
15-Jun-2026,26-Jun-2026,88.4102,0.030137,3.01994,93.0633,4.90121,0.23201
15-Jun-2026,26-Jun-2026,93.0633,0.030137,3.01994,93.0633,1.37684,0.207092
15-Jun-2026,26-Jun-2026,97.7165,0.030137,3.01994,93.0633,0.0996695,0.188638
15-Jun-2026,26-Jun-2026,102.37,0.030137,3.01994,93.0633,0.000696996,0.17357
15-Jun-2026,26-Jun-2026,107.023,0.030137,3.01994,93.0633,3.05483e-07,0.164291
15-Jun-2026,26-Jun-2026,111.676,0.030137,3.01994,93.0633,1.55517e-11,0.16049
15-Jun-2026,03-Jul-2026,74.4507,0.0493151,3.01994,93.0633,18.7605,0.452694
15-Jun-2026,03-Jul-2026,79.1038,0.0493151,3.01994,93.0633,14.1188,0.349605
15-Jun-2026,03-Jul-2026,83.757,0.0493151,3.01994,93.0633,9.50813,0.268857
15-Jun-2026,03-Jul-2026,88.4102,0.0493151,3.01994,93.0633,5.14256,0.229173
15-Jun-2026,03-Jul-2026,93.0633,0.0493151,3.01994,93.0633,1.77695,0.207189
15-Jun-2026,03-Jul-2026,97.7165,0.0493151,3.01994,93.0633,0.26071,0.189142
15-Jun-2026,03-Jul-2026,102.37,0.0493151,3.01994,93.0633,0.00951007,0.174206
15-Jun-2026,03-Jul-2026,107.023,0.0493151,3.01994,93.0633,6.7578e-05,0.164721
15-Jun-2026,03-Jul-2026,111.676,0.0493151,3.01994,93.0633,1.32272e-07,0.160575
15-Jun-2026,10-Jul-2026,74.4507,0.0684932,3.01994,93.0633,18.8294,0.415164
15-Jun-2026,10-Jul-2026,79.1038,0.0684932,3.01994,93.0633,14.2031,0.329688
15-Jun-2026,10-Jul-2026,83.757,0.0684932,3.01994,93.0633,9.65467,0.270344
15-Jun-2026,10-Jul-2026,88.4102,0.0684932,3.01994,93.0633,5.44706,0.237717
15-Jun-2026,10-Jul-2026,93.0633,0.0684932,3.01994,93.0633,2.19228,0.215835
15-Jun-2026,10-Jul-2026,97.7165,0.0684932,3.01994,93.0633,0.489757,0.19733
15-Jun-2026,10-Jul-2026,102.37,0.0684932,3.01994,93.0633,0.0440071,0.181911
15-Jun-2026,10-Jul-2026,107.023,0.0684932,3.01994,93.0633,0.00137001,0.171786
15-Jun-2026,10-Jul-2026,111.676,0.0684932,3.01994,93.0633,1.82799e-05,0.167035
15-Jun-2026,17-Jul-2026,74.4507,0.0876712,3.01994,93.0633,18.8886,0.380925
15-Jun-2026,17-Jul-2026,79.1038,0.0876712,3.01994,93.0633,14.283,0.310972
15-Jun-2026,17-Jul-2026,83.757,0.0876712,3.01994,93.0633,9.79418,0.264861
15-Jun-2026,17-Jul-2026,88.4102,0.0876712,3.01994,93.0633,5.69297,0.236885
15-Jun-2026,17-Jul-2026,93.0633,0.0876712,3.01994,93.0633,2.49732,0.216119
15-Jun-2026,17-Jul-2026,97.7165,0.0876712,3.01994,93.0633,0.686952,0.198064
15-Jun-2026,17-Jul-2026,102.37,0.0876712,3.01994,93.0633,0.0937871,0.182841
15-Jun-2026,17-Jul-2026,107.023,0.0876712,3.01994,93.0633,0.00569547,0.172564
15-Jun-2026,17-Jul-2026,111.676,0.0876712,3.01994,93.0633,0.000179741,0.16749
15-Jun-2026,30-Jun-2026,74.4507,0.0410959,3.01994,93.0633,18.7419,0.495318
15-Jun-2026,30-Jun-2026,79.1038,0.0410959,3.01994,93.0633,14.0979,0.380733
15-Jun-2026,30-Jun-2026,83.757,0.0410959,3.01994,93.0633,9.47431,0.284387
15-Jun-2026,30-Jun-2026,88.4102,0.0410959,3.01994,93.0633,5.06026,0.23569
15-Jun-2026,30-Jun-2026,93.0633,0.0410959,3.01994,93.0633,1.65163,0.211836
15-Jun-2026,30-Jun-2026,97.7165,0.0410959,3.01994,93.0633,0.203001,0.193087
15-Jun-2026,30-Jun-2026,102.37,0.0410959,3.01994,93.0633,0.00496694,0.177723
15-Jun-2026,30-Jun-2026,107.023,0.0410959,3.01994,93.0633,1.81306e-05,0.168077
15-Jun-2026,30-Jun-2026,111.676,0.0410959,3.01994,93.0633,1.48662e-08,0.163945
15-Jun-2026,31-Jul-2026,74.4507,0.126027,3.01994,93.0633,19.0356,0.351126
15-Jun-2026,31-Jul-2026,79.1038,0.126027,3.01994,93.0633,14.4949,0.300905
15-Jun-2026,31-Jul-2026,83.757,0.126027,3.01994,93.0633,10.14,0.266835
15-Jun-2026,31-Jul-2026,88.4102,0.126027,3.01994,93.0633,6.22031,0.242576
15-Jun-2026,31-Jul-2026,93.0633,0.126027,3.01994,93.0633,3.10888,0.222688
15-Jun-2026,31-Jul-2026,97.7165,0.126027,3.01994,93.0633,1.13346,0.20496
15-Jun-2026,31-Jul-2026,102.37,0.126027,3.01994,93.0633,0.263473,0.189756
15-Jun-2026,31-Jul-2026,107.023,0.126027,3.01994,93.0633,0.0365678,0.178927
15-Jun-2026,31-Jul-2026,111.676,0.126027,3.01994,93.0633,0.00331095,0.173021
15-Jun-2026,31-Aug-2026,74.4507,0.210959,3.01994,93.0633,19.4329,0.328214
15-Jun-2026,31-Aug-2026,79.1038,0.210959,3.01994,93.0633,15.0606,0.296266
15-Jun-2026,31-Aug-2026,83.757,0.210959,3.01994,93.0633,10.9476,0.271533
15-Jun-2026,31-Aug-2026,88.4102,0.210959,3.01994,93.0633,7.27445,0.251025
15-Jun-2026,31-Aug-2026,93.0633,0.210959,3.01994,93.0633,4.25845,0.232836
15-Jun-2026,31-Aug-2026,97.7165,0.210959,3.01994,93.0633,2.08713,0.216219
15-Jun-2026,31-Aug-2026,102.37,0.210959,3.01994,93.0633,0.807874,0.20157
15-Jun-2026,31-Aug-2026,107.023,0.210959,3.01994,93.0633,0.239139,0.190172
15-Jun-2026,31-Aug-2026,111.676,0.210959,3.01994,93.0633,0.0559244,0.182851
15-Jun-2026,30-Sep-2026,74.4507,0.293151,3.01994,93.0633,19.9044,0.324857
15-Jun-2026,30-Sep-2026,79.1038,0.293151,3.01994,93.0633,15.6875,0.299356
15-Jun-2026,30-Sep-2026,83.757,0.293151,3.01994,93.0633,11.7519,0.278071
15-Jun-2026,30-Sep-2026,88.4102,0.293151,3.01994,93.0633,8.2306,0.259424
15-Jun-2026,30-Sep-2026,93.0633,0.293151,3.01994,93.0633,5.26989,0.242452
15-Jun-2026,30-Sep-2026,97.7165,0.293151,3.01994,93.0633,2.99664,0.226809
15-Jun-2026,30-Sep-2026,102.37,0.293151,3.01994,93.0633,1.46603,0.21279
15-Jun-2026,30-Sep-2026,107.023,0.293151,3.01994,93.0633,0.605009,0.201247
15-Jun-2026,30-Sep-2026,111.676,0.293151,3.01994,93.0633,0.213207,0.192957
15-Jun-2026,30-Oct-2026,74.4507,0.375342,3.01994,93.0633,20.427,0.326046
15-Jun-2026,30-Oct-2026,79.1038,0.375342,3.01994,93.0633,16.3459,0.303893
15-Jun-2026,30-Oct-2026,83.757,0.375342,3.01994,93.0633,12.5493,0.284639
15-Jun-2026,30-Oct-2026,88.4102,0.375342,3.01994,93.0633,9.13856,0.267327
15-Jun-2026,30-Oct-2026,93.0633,0.375342,3.01994,93.0633,6.21999,0.251387
15-Jun-2026,30-Oct-2026,97.7165,0.375342,3.01994,93.0633,3.88586,0.236628
15-Jun-2026,30-Oct-2026,102.37,0.375342,3.01994,93.0633,2.18595,0.223254
15-Jun-2026,30-Oct-2026,107.023,0.375342,3.01994,93.0633,1.09295,0.211829
15-Jun-2026,30-Oct-2026,111.676,0.375342,3.01994,93.0633,0.487526,0.202967
15-Jun-2026,30-Nov-2026,74.4507,0.460274,3.01994,93.0633,21.0479,0.332838
15-Jun-2026,30-Nov-2026,79.1038,0.460274,3.01994,93.0633,17.0981,0.312641
15-Jun-2026,30-Nov-2026,83.757,0.460274,3.01994,93.0633,13.4275,0.294665
15-Jun-2026,30-Nov-2026,88.4102,0.460274,3.01994,93.0633,10.1138,0.278284
15-Jun-2026,30-Nov-2026,93.0633,0.460274,3.01994,93.0633,7.23533,0.263124
15-Jun-2026,30-Nov-2026,97.7165,0.460274,3.01994,93.0633,4.86013,0.24906
15-Jun-2026,30-Nov-2026,102.37,0.460274,3.01994,93.0633,3.02942,0.236218
15-Jun-2026,30-Nov-2026,107.023,0.460274,3.01994,93.0633,1.73735,0.224952
15-Jun-2026,30-Nov-2026,111.676,0.460274,3.01994,93.0633,0.916786,0.215701
15-Jun-2026,31-Dec-2026,74.4507,0.545205,3.01994,93.0633,21.6359,0.335713
15-Jun-2026,31-Dec-2026,79.1038,0.545205,3.01994,93.0633,17.7909,0.317146
15-Jun-2026,31-Dec-2026,83.757,0.545205,3.01994,93.0633,14.2171,0.300382
15-Jun-2026,31-Dec-2026,88.4102,0.545205,3.01994,93.0633,10.977,0.284976
15-Jun-2026,31-Dec-2026,93.0633,0.545205,3.01994,93.0633,8.13176,0.270662
15-Jun-2026,31-Dec-2026,97.7165,0.545205,3.01994,93.0633,5.7344,0.257352
15-Jun-2026,31-Dec-2026,102.37,0.545205,3.01994,93.0633,3.81895,0.245125
15-Jun-2026,31-Dec-2026,107.023,0.545205,3.01994,93.0633,2.38756,0.234217
15-Jun-2026,31-Dec-2026,111.676,0.545205,3.01994,93.0633,1.39985,0.224939
15-Jun-2026,29-Jan-2027,74.4507,0.624658,3.01994,93.0633,22.235,0.341188
15-Jun-2026,29-Jan-2027,79.1038,0.624658,3.01994,93.0633,18.4834,0.323695
15-Jun-2026,29-Jan-2027,83.757,0.624658,3.01994,93.0633,14.994,0.307767
15-Jun-2026,29-Jan-2027,88.4102,0.624658,3.01994,93.0633,11.8177,0.29306
15-Jun-2026,29-Jan-2027,93.0633,0.624658,3.01994,93.0633,9.0036,0.279371
15-Jun-2026,29-Jan-2027,97.7165,0.624658,3.01994,93.0633,6.59376,0.266624
15-Jun-2026,29-Jan-2027,102.37,0.624658,3.01994,93.0633,4.61612,0.254867
15-Jun-2026,29-Jan-2027,107.023,0.624658,3.01994,93.0633,3.07602,0.244253
15-Jun-2026,29-Jan-2027,111.676,0.624658,3.01994,93.0633,1.94856,0.235004
15-Jun-2026,26-Feb-2027,74.4507,0.70137,3.01994,93.0633,22.7981,0.345204
15-Jun-2026,26-Feb-2027,79.1038,0.70137,3.01994,93.0633,19.125,0.328627
15-Jun-2026,26-Feb-2027,83.757,0.70137,3.01994,93.0633,15.7056,0.313444
15-Jun-2026,26-Feb-2027,88.4102,0.70137,3.01994,93.0633,12.5824,0.29938
15-Jun-2026,26-Feb-2027,93.0633,0.70137,3.01994,93.0633,9.79595,0.286269
15-Jun-2026,26-Feb-2027,97.7165,0.70137,3.01994,93.0633,7.38062,0.274044
15-Jun-2026,26-Feb-2027,102.37,0.70137,3.01994,93.0633,5.35968,0.262731
15-Jun-2026,26-Feb-2027,107.023,0.70137,3.01994,93.0633,3.73938,0.252435
15-Jun-2026,26-Feb-2027,111.676,0.70137,3.01994,93.0633,2.50348,0.243313
15-Jun-2026,31-Mar-2027,74.4507,0.791781,3.01994,93.0633,23.4346,0.348534
15-Jun-2026,31-Mar-2027,79.1038,0.791781,3.01994,93.0633,19.8422,0.332918
15-Jun-2026,31-Mar-2027,83.757,0.791781,3.01994,93.0633,16.4939,0.318544
15-Jun-2026,31-Mar-2027,88.4102,0.791781,3.01994,93.0633,13.425,0.305189
15-Jun-2026,31-Mar-2027,93.0633,0.791781,3.01994,93.0633,10.6685,0.29272
15-Jun-2026,31-Mar-2027,97.7165,0.791781,3.01994,93.0633,8.25213,0.281075
15-Jun-2026,31-Mar-2027,102.37,0.791781,3.01994,93.0633,6.19484,0.270264
15-Jun-2026,31-Mar-2027,107.023,0.791781,3.01994,93.0633,4.50285,0.260354
15-Jun-2026,31-Mar-2027,111.676,0.791781,3.01994,93.0633,3.16576,0.251452
15-Jun-2026,30-Apr-2027,74.4507,0.873973,3.01994,93.0633,24.0295,0.352426
15-Jun-2026,30-Apr-2027,79.1038,0.873973,3.01994,93.0633,20.5063,0.337529
15-Jun-2026,30-Apr-2027,83.757,0.873973,3.01994,93.0633,17.2185,0.323772
15-Jun-2026,30-Apr-2027,88.4102,0.873973,3.01994,93.0633,14.1961,0.310968
15-Jun-2026,30-Apr-2027,93.0633,0.873973,3.01994,93.0633,11.4667,0.298999
15-Jun-2026,30-Apr-2027,97.7165,0.873973,3.01994,93.0633,9.05298,0.28781
15-Jun-2026,30-Apr-2027,102.37,0.873973,3.01994,93.0633,6.97074,0.277397
15-Jun-2026,30-Apr-2027,107.023,0.873973,3.01994,93.0633,5.22564,0.267803
15-Jun-2026,30-Apr-2027,111.676,0.873973,3.01994,93.0633,3.81056,0.259101
16-Jun-2026,19-Jun-2026,74.9206,0.00821918,3.02426,93.6507,18.7488,0.323695
16-Jun-2026,19-Jun-2026,79.6031,0.00821918,3.02426,93.6507,14.0674,0.237364
16-Jun-2026,19-Jun-2026,84.2856,0.00821918,3.02426,93.6507,9.38602,0.195077
16-Jun-2026,19-Jun-2026,88.9682,0.00821918,3.02426,93.6507,4.70497,0.180044
16-Jun-2026,19-Jun-2026,93.6507,0.00821918,3.02426,93.6507,0.568279,0.164338
16-Jun-2026,19-Jun-2026,98.3333,0.00821918,3.02426,93.6507,5.0376e-05,0.148687
16-Jun-2026,19-Jun-2026,103.016,0.00821918,3.02426,93.6507,5.78282e-16,0.134913
16-Jun-2026,26-Jun-2026,74.9206,0.0273973,3.02426,93.6507,18.817,0.574698
